feature,id,X,Y
A,11135,33431178.92,3108844.491
F,11136,33448524.27,3108954.665
E,11137,33442698.18,3108540.881
D,11138,33424837.29,3109153.298
B,11139,33451434.68,3109165.013
F,11140,33450712.88,3108888.069
E,11141,33443300.87,3109266.898
D,11142,33445494.92,3109211.221
D,11143,33419450.41,3108976.139
D,11144,33419890.08,3108878.643
D,11145,33420830.56,3109122.56
F,11146,33450013.74,3108901.811
F,11147,33432064.46,3109355.741
E,11148,33442498.04,3109398.757
D,11149,33427761.59,3109183.541
F,11150,33435089.19,3109200.164
F,11151,33437447.99,3109404.007
F,11152,33446520.51,3109369.833
D,11153,33428973.66,3109441.061
C,11154,33447094.32,3109441.807
D,11155,33421727.79,3109252.477
D,11156,33425950.17,3109482.088
D,11157,33446041.9,3109550.846
D,11158,33422472.26,3109279.236
A,11159,33429871.31,3109456.995
F,11160,33448717.68,3109259.317
E,11161,33441916.59,3109453.965
E,11162,33441466.64,3109452.196
B,11163,33432562.41,3109344.227
D,11164,33422991.89,3109481.68
F,11165,33435608.49,3109488.654
D,11166,33440301.86,3109762.977
E,11167,33445725.27,3109848.846
A,11168,33430897.44,3109358.537
D,11169,33441224.44,3109804.46
F,11170,33438473.92,3109536.032
E,11171,33442964.77,3109933.678
F,11172,33437594.58,3109827.75
F,11173,33450419.87,3109707.874
D,11174,33427845.3,3109648.205
F,11175,33447544.42,3109637.167
F,11176,33448758.27,3109604.367
D,11177,33417431.41,3109675.52
E,11178,33445378.24,3110243.958
D,11179,33439879.76,3109622.813
E,11180,33442595.3,3109863.902
D,11181,33426945.49,3109763.013
D,11182,33418488.97,3109488.443
F,11183,33436286.67,3109758.458
D,11184,33420494.34,3109493.313
D,11185,33422940.32,3110011.67
E,11186,33442029.89,3109943.453
D,11187,33418852.21,3109612.346
E,11188,33441025.49,3109777.365
D,11189,33443126.03,3109911.803
F,11190,33449859.83,3109583.953
E,11191,33440813.98,3109440.024
D,11192,33439398.31,3109858.728
F,11193,33438059.45,3110229.027
A,11194,33430311.57,3109855.317
F,11195,33431423.75,3109905.188
F,11196,33447042.45,3110004.942
F,11197,33448939.93,3109902.048
D,11198,33419329.24,3109944.702
F,11199,33436592.02,3110145.312
F,11200,33446198.58,3109898.242
D,11201,33418070.28,3109829.106
B,11202,33435523.29,3110139.596
F,11203,33432202.6,3110036.986
D,11204,33420312.4,3110030.43
F,11205,33447640.92,3110203.033
F,11206,33446621.21,3110036.135
D,11207,33421785.56,3110243.851
D,11208,33422881.54,3110386.769
D,11209,33428573.11,3109938.806
F,11210,33431135.82,3110493.322
E,11211,33442135.82,3110392.637
D,11212,33442562.47,3110364.772
D,11213,33441585.25,3110213.594
D,11214,33419615.56,3110330.769
D,11215,33444815.13,3110291.027
D,11216,33427010.74,3110413.265
F,11217,33447797.8,3110541.609
B,11218,33449575.28,3110007.336
E,11219,33445501.24,3110481.922
D,11220,33417830.11,3109865.561
D,11221,33421023.54,3110132.486
D,11222,33427777.28,3110619.833
D,11223,33417590.88,3110517.246
F,11224,33435246.37,3110510.53
F,11225,33437949.34,3110752.317
D,11226,33422487.21,3110323.712
F,11227,33448903.45,3110486.778
D,11228,33429065.62,3110240.169
F,11229,33438429.83,3110622.968
D,11230,33428238.61,3110425.508
D,11231,33423414.39,3110744.371
F,11232,33447043.59,3110662.111
F,11233,33431917.3,3110545.823
D,11234,33424033.16,3110629.774
E,11235,33446060.11,3110539.728
D,11236,33419623.67,3110805.243
F,11237,33436292.99,3110699.645
A,11238,33435622.16,3110897.929
E,11239,33446485.15,3110804.824
F,11240,33437322.67,3110611.69
D,11241,33439253.54,3110495.1
D,11242,33421920.26,3110729.392
F,11243,33447792.03,3110939.576
D,11244,33429768.1,3110551.933
D,11245,33420211.06,3110953.249
F,11246,33437000.21,3110826.38
E,11247,33445499.29,3110871.838
D,11248,33429446.08,3110407.78
A,11249,33430717.68,3110405.846
D,11250,33438911.08,3110642.036
D,11251,33418674.18,3110801.869
D,11252,33425748.61,3110249.167
D,11253,33439760.32,3110791.412
A,11254,33436795.67,3110975.044
F,11255,33431417.73,3110946.716
A,11256,33430510.74,3110988.954
D,11257,33444397.67,3111175.44
D,11258,33423374.54,3111094.041
D,11259,33428076.62,3111123.509
E,11260,33437627.17,3111142.135
F,11261,33434978.39,3110938.483
D,11262,33421685.45,3111159.594
D,11263,33444999.45,3111164.295
D,11264,33418345.02,3110936.937
B,11265,33431875.82,3111281.765
A,11266,33435819.02,3111433.327
D,11267,33438482.02,3111231.543
D,11268,33420830.42,3110955.309
E,11269,33436372.26,3111325.367
B,11270,33449066.85,3111074.981
D,11271,33419638.35,3111344.003
D,11272,33428783,3111297.685
F,11273,33447121.3,3111274.425
D,11274,33422441.76,3111371.915
E,11275,33446329.57,3111620.826
A,11276,33429025.76,3111514.129
E,11277,33446561.09,3111376.296
F,11278,33448383.32,3111606.017
E,11279,33423711.95,3111507.261
E,11280,33437365.24,3111485.739
D,11281,33445835.98,3111397.22
E,11282,33429923.43,3111233.326
D,11283,33437071.68,3111663.351
F,11284,33447810.36,3111450.585
D,11285,33424182.5,3111637.635
D,11286,33422713.26,3111118.176
F,11287,33430864.4,3111596.546
D,11288,33437848.75,3111597.044
D,11289,33445594.66,3111909.361
B,11290,33449495.55,3111469.531
D,11291,33419274.46,3111717.585
F,11292,33435506.79,3111511.117
D,11293,33422066.78,3111787.937
D,11294,33437401.06,3111990.127
D,11295,33420505.21,3111627.608
E,11296,33436253.02,3111861.222
D,11297,33426262.81,3111747.12
E,11298,33446647.57,3111943.584
F,11299,33429320.61,3111840.391
D,11300,33424757.65,3111950.345
A,11301,33436937.08,3112097.828
F,11302,33447783.46,3112046.639
D,11303,33417243.8,3111851.683
B,11304,33449894.14,3112054.349
F,11305,33430779.3,3112028.282
E,11306,33423967.59,3112060.687
F,11307,33431634.71,3112052.638
A,11308,33428189.7,3111883.766
G,11309,33429927.14,3112200.916
B,11310,33449053.19,3112387.784
B,11311,33449829.82,3112488
D,11312,33423424.33,3111986.835
B,11313,33448714.87,3112221.967
C,11314,33447915.52,3112395.464
F,11315,33430732.31,3112474.559
D,11316,33445302.58,3112365.326
K,11317,33445859.37,3112458.425
F,11318,33446250.61,3112430.582
D,11319,33423024.34,3112214.988
D,11320,33425878.92,3112147.83
E,11321,33446534.32,3112294.122
D,11322,33426508.23,3112215.6
A,11323,33429021.84,3112426.95
E,11324,33424135.3,3112651.477
D,11325,33422488.22,3112638.874
B,11326,33449440.07,3112776.752
A,11327,33428191.93,3112702.52
F,11328,33446346.73,3112887.809
E,11329,33424656.39,3112425.836
D,11330,33421408.21,3112848.426
D,11331,33426833,3112965.407
D,11332,33424490.7,3112963.606
E,11333,33425156.08,3112734.679
E,11334,33425571.71,3112587.284
B,11335,33448818.79,3112888.649
F,11336,33446761.21,3113152.832
F,11337,33428773.97,3113093.521
K,11338,33445932.09,3113063.049
D,11339,33417220.98,3112910.294
F,11340,33447289.43,3112863.151
F,11341,33430837.72,3112938.736
F,11342,33429659.7,3112943.51
F,11343,33447715.01,3112911.105
F,11344,33430249.52,3113040.142
D,11345,33427527.28,3113088.454
E,11346,33423323.64,3113091.143
D,11347,33416722.84,3112817.545
D,11348,33422969.61,3113047.854
D,11349,33418663.38,3113074.576
D,11350,33421985.35,3113316.8
E,11351,33423578.47,3113454.269
E,11352,33438488.22,3113234.811
F,11353,33437674.91,3113463.781
B,11354,33448551.79,3113184.269
F,11355,33428308.87,3113384.935
D,11356,33417778.96,3113303.093
D,11357,33425582.97,3113241.36
F,11358,33446697.02,3113461.375
B,11359,33448205.35,3113226.254
B,11360,33447690.5,3113589.65
E,11361,33426152.44,3113343.946
F,11362,33429263.57,3113556.369
D,11363,33419130.57,3113332.582
D,11364,33424414.54,3113530.821
D,11365,33419645.99,3113460.153
D,11366,33439154.65,3113603.068
B,11367,33447965.1,3113899.077
E,11368,33426603.21,3113596.472
E,11369,33427874.39,3113673.196
E,11370,33427230.2,3113740.2
D,11371,33419684.85,3114059.577
D,11372,33423671.68,3113459.342
D,11373,33438954.7,3113876.979
E,11374,33425302.43,3113816.785
D,11375,33417861.44,3113779.423
B,11376,33447232.1,3114058.645
E,11377,33419180.96,3114008.388
D,11378,33416946.01,3113848.219
F,11379,33437848.26,3113973.222
C,11380,33426663.14,3114160.483
F,11381,33436983.78,3113939.736
E,11382,33438443.99,3114131.888
B,11383,33448087.13,3114219.522
E,11384,33424032.96,3114039.826
D,11385,33420258,3113955.866
F,11386,33429386.48,3114021.417
D,11387,33423025.54,3113925.636
D,11388,33420829.24,3114281.378
E,11389,33418635.88,3114170.113
E,11390,33424602.69,3114288.329
D,11391,33421475.65,3114314.506
B,11392,33447740.24,3114487.411
E,11393,33425195.37,3114383.18
E,11394,33437941.42,3114619.38
E,11395,33418216.25,3114288.902
F,11396,33436399.72,3114373.098
D,11397,33423446.74,3114616.35
E,11398,33419306.34,3114531.992
E,11399,33426688.8,3114605.257
D,11400,33422442.7,3114495.516
E,11401,33425890.04,3114544.012
F,11402,33436963.4,3114596.103
D,11403,33420672.09,3114668.445
D,11404,33438952.14,3114604.991
D,11405,33415887.58,3114555.008
F,11406,33437588.48,3114948.051
D,11407,33438749.14,3114984.77
E,11408,33420118.47,3114748.643
B,11409,33447828.77,3114853.809
D,11410,33417931.2,3114603.803
F,11411,33436048.25,3114851.824
D,11412,33424220.69,3114827.234
D,11413,33417550.81,3114656.549
F,11414,33437860,3115150.039
D,11415,33416693.18,3115047.808
D,11416,33422150.13,3114821.481
E,11417,33419280.92,3115076.831
D,11418,33425077.95,3115051.014
B,11419,33448258.13,3115203.984
D,11420,33418679.99,3115077.638
D,11421,33423685.67,3115222.4
F,11422,33435853,3115168.883
F,11423,33436988.03,3115332.559
F,11424,33432247.17,3114748.135
F,11425,33427097.38,3115191.802
F,11426,33432525.99,3115221.6
D,11427,33418309.4,3115205.637
D,11428,33419464.19,3115522.067
F,11429,33434665.65,3115307.419
F,11430,33427787.35,3115149.328
D,11431,33422965.05,3115753.877
D,11432,33425705.89,3115289.669
D,11433,33421951.27,3115151.658
E,11434,33419927.78,3115320.793
D,11435,33417929.56,3115536.625
E,11436,33418945.98,3115633.213
D,11437,33415771.66,3115333.377
D,11438,33421505.98,3115294.46
D,11439,33424453.5,3115450.225
A,11440,33426371.54,3115355.665
E,11441,33420620.35,3115402.881
D,11442,33438184.33,3115558.379
F,11443,33437429.21,3115713.437
F,11444,33431816.23,3115498.166
D,11445,33416696.76,3115522.819
D,11446,33417231.7,3115846.816
F,11447,33428421.25,3115584.689
F,11448,33436690.5,3115802.203
F,11449,33435157.82,3115425.342
D,11450,33425218.97,3115725.222
F,11451,33427437.61,3115766.235
D,11452,33438625.7,3115813.136
E,11453,33421043.08,3115710.197
D,11454,33420233.13,3115991.777
D,11455,33417493.3,3115801.613
B,11456,33432964.53,3115753.665
E,11457,33422362.4,3115799.903
F,11458,33437557.55,3116223.96
E,11459,33438368.54,3116107.822
F,11460,33431652.07,3116039.604
E,11461,33435702.8,3115814.334
D,11462,33425134.04,3116159.263
D,11463,33419779.68,3116022.822
F,11464,33432275.01,3116827.071
F,11465,33436182.42,3115998.021
E,11466,33421489.09,3116247.148
D,11467,33418134.42,3116147.756
B,11468,33426692.95,3116094.382
D,11469,33420409.09,3116424.506
E,11470,33426401.38,3116278.189
B,11471,33432933.96,3116345.593
D,11472,33416448.16,3116141.78
D,11473,33418764.06,3116240.268
E,11474,33422562.04,3116335.87
D,11475,33417060.4,3116349.729
D,11476,33419288.32,3116247.882
F,11477,33431582.98,3116498.584
D,11478,33424101.55,3116297.537
E,11479,33437846.72,3116656.046
D,11480,33424782.77,3116546.658
D,11481,33438476.5,3116426.501
A,11482,33423096.87,3116400.47
E,11483,33426091.4,3116399.805
D,11484,33417687,3116452.923
D,11485,33421097.21,3116581.683
F,11486,33436950.58,3116510.816
F,11487,33433109.68,3116729.959
A,11488,33424721.4,3116960.537
F,11489,33436546.37,3116768.6
E,11490,33423151.84,3116898.86
D,11491,33419615.88,3116768.83
D,11492,33418586.4,3116879.561
E,11493,33437893.5,3117057.947
E,11494,33421854.45,3117047.116
A,11495,33422031.04,3116440.02
E,11496,33425711.92,3116942.771
E,11497,33425424.37,3117265.26
F,11498,33430989.57,3117106.573
D,11499,33424694.1,3117406.422
D,11500,33424012.98,3117248.774
F,11501,33431729.59,3117142.558
F,11502,33436345.37,3117247.388
F,11503,33432265.83,3117580.378
F,11504,33437119.12,3117413.541
A,11505,33428912.02,3117570.864
F,11506,33423084.84,3117470.33
E,11507,33422029.44,3117574.962
F,11508,33431367.91,3117626.126
F,11509,33437768.15,3117590.41
B,11510,33433364.92,3117757.093
D,11511,33420657.12,3117631.873
D,11512,33420013.1,3117413.072
F,11513,33430324.62,3117615.121
D,11514,33421393.21,3117608.461
F,11515,33429459.11,3117931.391
E,11516,33422435.45,3118078.809
F,11517,33432779.36,3117968.641
E,11518,33425296.68,3117794.374
A,11519,33423996.2,3117947.406
F,11520,33428479.21,3117900.417
F,11521,33428041.49,3117848.055
F,11522,33432097.88,3118127.254
F,11523,33429049.42,3117873.222
E,11524,33424603.74,3118054.386
D,11525,33421134.03,3118151.471
D,11526,33419818.71,3117974.546
F,11527,33431226.7,3118080.22
D,11528,33420424.37,3118187.485
F,11529,33427563.56,3118313.166
B,11530,33430048.03,3118034.897
E,11531,33422146.5,3118355.492
F,11532,33436781.86,3118058.054
E,11533,33423523.62,3118047.417
A,11534,33431209.08,3118279.121
E,11535,33437945.92,3118440.987
F,11536,33423070.54,3118212.248
D,11537,33421974.1,3118541.25
A,11538,33433116.59,3118602.988
E,11539,33436649.09,3118632.231
E,11540,33421453.71,3118624.128
F,11541,33430580.81,3118263.928
F,11542,33432561.44,3118562.259
F,11543,33437296.97,3118345.116
E,11544,33437885.87,3118837.745
F,11545,33428243.14,3118577.932
B,11546,33433492.22,3118570.766
A,11547,33424167.75,3118604.689
E,11548,33437580.99,3118906.023
F,11549,33431049.38,3118654.964
D,11550,33439316.58,3117980.197
F,11551,33432898.59,3118968.129
A,11552,33427633.53,3118823.057
A,11553,33421114.4,3118858.897
F,11554,33427513.19,3119052.361
A,11555,33432963.66,3119214.352
E,11556,33431715.87,3118782.789
F,11557,33428858.52,3118703.502
F,11558,33424976.88,3118722.314
F,11559,33421782.07,3119003.919
B,11560,33433394.6,3119219.257
F,11561,33422613.66,3119032.456
E,11562,33432049.23,3119178.057
F,11563,33428736.41,3119262.574
F,11564,33429976.3,3118973.277
F,11565,33429468.59,3118861.778
B,11566,33434357.31,3119130.322
F,11567,33436356.64,3119330.359
F,11568,33435247.92,3119241.993
D,11569,33438090.8,3119166.748
E,11570,33430920.53,3119270.994
D,11571,33437353.81,3119457.443
F,11572,33422075.44,3119345.212
F,11573,33424216.58,3119272.49
E,11574,33432292.6,3119457.58
F,11575,33427148.66,3119564.409
F,11576,33432893.65,3119617.335
F,11577,33423246.53,3119189.222
B,11578,33433648.57,3119641.644
E,11579,33436913.71,3119733.843
D,11580,33431505.27,3119602.586
D,11581,33418490.52,3119644.347
F,11582,33435233.07,3119744.621
D,11583,33428732.9,3119725.519
D,11584,33418356.04,3119980.16
F,11585,33436015.1,3119741.939
F,11586,33422369.82,3119816.565
B,11587,33434333.62,3119823.628
A,11588,33432278.72,3119987.819
F,11589,33422839.08,3119792.717
F,11590,33421834.33,3119918.952
E,11591,33419593.73,3120072.064
E,11592,33427706.21,3119966.653
D,11593,33421352.49,3119542.263
D,11594,33437716.01,3120050.041
A,11595,33436935.5,3120156.94
D,11596,33431778.93,3120038.75
F,11597,33424037.6,3119953.885
E,11598,33429982.19,3120029.415
F,11599,33423612.52,3119804.913
E,11600,33433023.18,3120119.886
B,11601,33433632.87,3120242.474
F,11602,33426913.72,3120015.175
A,11603,33430549.72,3120022.642
D,11604,33428186.67,3120072.536
F,11605,33435202.39,3120238.659
D,11606,33430931.78,3120254.704
F,11607,33423296.73,3120340.236
D,11608,33420872.43,3120319.561
D,11609,33428757.33,3120213.284
D,11610,33432360.73,3120502.558
E,11611,33421279.83,3120259.284
A,11612,33435766.31,3120554.87
A,11613,33437650.31,3120605.203
D,11614,33431420.17,3120397.728
F,11615,33436145.02,3120601.756
D,11616,33429821.21,3120549.247
E,11617,33427628,3120643.46
F,11618,33423046.03,3120665.565
D,11619,33429412.03,3120409.873
F,11620,33435128.7,3120757.737
B,11621,33434389.84,3120569.598
F,11622,33422431.57,3120571.248
D,11623,33428958.53,3120767.358
E,11624,33420356.52,3120456.946
F,11625,33426788.92,3120988.676
A,11626,33419065.8,3120532.133
D,11627,33431293.6,3120908.794
A,11628,33418667.51,3120713.882
F,11629,33436771.05,3120851.1
F,11630,33426739.15,3120632.871
E,11631,33419666.14,3120701.072
E,11632,33428076.22,3121069.354
B,11633,33433501.73,3120861.978
F,11634,33421136.96,3120972.933
F,11635,33422141.91,3120867.271
A,11636,33432460.2,3121018.728
D,11637,33430545.27,3121015.195
F,11638,33426538.09,3121367.143
E,11639,33420058.18,3120973.213
F,11640,33434964.1,3121250.722
D,11641,33431716.66,3121177.786
F,11642,33421877.14,3121133.085
D,11643,33437867.12,3121147.371
A,11644,33418276.37,3121027.124
D,11645,33430170.4,3121311.703
F,11646,33435715.45,3121346.826
F,11647,33427261.32,3121375.894
F,11648,33432894.14,3121284.891
E,11649,33437087.29,3121101.156
E,11650,33419586.55,3121522.722
F,11651,33436376.84,3121300.909
D,11652,33429018.91,3121446.568
B,11653,33434059.67,3121216.957
F,11654,33420648.22,3121404.575
F,11655,33427042.95,3121705.473
A,11656,33432226.93,3121658.777
D,11657,33437390.46,3121668.454
F,11658,33425667.77,3121804.314
E,11659,33428329.81,3121667.401
B,11660,33433441.33,3121648.309
F,11661,33421460.93,3121612.434
F,11662,33421760.76,3121537.956
E,11663,33427707.82,3121820.981
F,11664,33426417.52,3121708.351
F,11665,33419880.91,3121947.749
D,11666,33431445.36,3121822.321
A,11667,33418923.74,3121640.052
D,11668,33429456.02,3121738.48
B,11669,33433665.74,3122060.122
E,11670,33436626.86,3121937.661
F,11671,33432815.4,3122048.272
F,11672,33425579.86,3122191.548
D,11673,33438152.87,3121952.582
D,11674,33429910.66,3121997.65
D,11675,33429017.99,3122002.846
G,11676,33424135.74,3122221.573
A,11677,33427226.43,3122228.266
F,11679,33421343.35,3122149.808
E,11680,33419059.04,3122266.756
A,11681,33432021.79,3122458.03
F,11682,33420657.86,3122093.308
D,11683,33428473.76,3122229.41
B,11684,33435579.55,3122134.056
B,11685,33433607.99,3122406.672
D,11686,33430473.06,3122326.893
E,11687,33420309.72,3122549.83
E,11688,33427782.27,3122373.28
A,11689,33418481.98,3122151.3
D,11690,33436881.44,3122336.321
D,11691,33437725.7,3122452.684
F,11692,33425974.17,3122520.599
F,11693,33436234.47,3122211.024
A,11694,33418267.97,3122410.063
D,11695,33438528.64,3122614.717
D,11696,33430204.12,3122428.119
B,11697,33423087.73,3122613.67
F,11698,33434827.43,3122443.413
F,11699,33419601.34,3122612.051
C,11700,33423992.61,3122696.792
D,11701,33429207.26,3122665.715
F,11702,33426271,3122831.246
E,11703,33432638.46,3122578.378
D,11704,33430979.47,3122563.731
F,11705,33435474.31,3122768.223
B,11706,33434509.74,3122881.901
D,11707,33431823.91,3122841.798
A,11708,33419364.96,3122970.893
D,11709,33428539.94,3122846.925
F,11710,33423503.62,3122688.147
A,11711,33436692.2,3122803.155
D,11712,33431132.6,3122902.501
E,11713,33427441.65,3122975.835
F,11714,33420720.29,3122990.114
A,11715,33436613.14,3123227.806
E,11716,33426581.75,3123143.709
B,11717,33424603.01,3122557.483
F,11718,33435773.81,3123111.074
D,11719,33429225.27,3123150.085
A,11720,33437539.57,3123108.349
E,11721,33419813.55,3123280.26
E,11722,33433422.77,3123135.124
D,11723,33428187.77,3123341.659
D,11724,33438356.92,3123121.646
F,11725,33421092.06,3123397.065
A,11726,33436883,3123558.212
B,11727,33425309.19,3123095.975
E,11728,33437027.15,3123380.446
B,11729,33435461.26,3123488.357
